alignment_success,coherence,distinct_1,distinct_2,distinct_3,eos_generated,eos_metadata_mismatch,failure_status,generation_length,latency_per_token,legacy_method,method,method_family,perplexity,ppl_degradation,ppl_model_family,ppl_protocol,prompt_id,prompt_sentiment_class,repeated_bigram_rate,repeated_trigram_rate,repeated_unigram_rate,seed,source,source_eos_generated,target_probability,terminated_on_eos,total_latency
1,0.5681818181818181,0.88,1.0,1.0,True,,success,32,0.046805442187178414,,v2_heuristic,v2_autoregressive_sentiment_guide,5.607769667209252,-0.18499824584552696,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000060,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9988566637039185,,1.4977741499897093
1,0.5476190476190477,0.8076923076923077,1.0,1.0,True,,success,32,0.045866814187320415,,taro,v2_autoregressive_sentiment_guide,8.786134324252766,0.27692742595585473,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000060,positive,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9989162683486938,,1.4677380539942533
1,0.5476190476190477,0.8076923076923077,1.0,1.0,True,,success,32,0.04775634872203227,,v2_state,v2_autoregressive_sentiment_guide,8.786134324252766,0.27692742595585473,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000060,positive,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9989162683486938,,1.5282031591050327
1,0.5476190476190477,0.8076923076923077,1.0,1.0,True,,success,32,0.054073534287454095,,v2_history,v2_autoregressive_sentiment_guide,8.786134324252766,0.27692742595585473,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000060,positive,0.0,0.0,0.1923076923076923,1,stage6_v2_generation,,0.9989162683486938,,1.730353097198531
1,0.55,0.7407407407407407,0.9615384615384616,1.0,True,,success,32,0.04536542534333421,,taro_same_average,v2_autoregressive_sentiment_guide,8.456730029853587,0.2290536555099742,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000060,positive,0.038461538461538436,0.0,0.2592592592592593,1,stage6_v2_generation,,0.9989032745361328,,1.4516936109866947
1,0.55,0.7407407407407407,0.9615384615384616,1.0,True,,success,32,0.045636795155587606,,v2_same_average,v2_autoregressive_sentiment_guide,8.456730029853587,0.2290536555099742,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000060,positive,0.038461538461538436,0.0,0.2592592592592593,1,stage6_v2_generation,,0.9989032745361328,,1.4603774449788034
1,0.5416666666666666,0.8571428571428571,1.0,1.0,False,,success,32,0.014555942223523743,,v2_base,v2_autoregressive_sentiment_guide,3.4530092202497666,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.1428571428571429,1,stage6_v2_generation,,0.9988840222358704,,0.4657901511527598
1,0.5454545454545454,0.7857142857142857,1.0,1.0,True,,success,32,0.04556602759112138,,v2_fixed,v2_autoregressive_sentiment_guide,5.24055401999689,0.5176773896994763,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9989088773727417,,1.4581128829158843
1,0.5416666666666666,0.8571428571428571,1.0,1.0,False,,success,32,0.046492234876495786,,v2_heuristic,v2_autoregressive_sentiment_guide,3.4530092202497666,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.1428571428571429,1,stage6_v2_generation,,0.9988840222358704,,1.4877515160478652
1,0.5454545454545454,0.7857142857142857,1.0,1.0,True,,success,32,0.045826899659004994,,taro,v2_autoregressive_sentiment_guide,5.24055401999689,0.5176773896994763,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9989088773727417,,1.4664607890881598
1,0.5454545454545454,0.7857142857142857,1.0,1.0,True,,success,32,0.04722032434801804,,v2_state,v2_autoregressive_sentiment_guide,5.24055401999689,0.5176773896994763,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9989088773727417,,1.5110503791365772
1,0.5454545454545454,0.7857142857142857,1.0,1.0,True,,success,32,0.05375662259757519,,v2_history,v2_autoregressive_sentiment_guide,5.24055401999689,0.5176773896994763,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9989088773727417,,1.720211923122406
1,0.5454545454545454,0.7857142857142857,1.0,1.0,True,,success,32,0.04555073456140235,,taro_same_average,v2_autoregressive_sentiment_guide,5.24055401999689,0.5176773896994763,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9989088773727417,,1.4576235059648752
1,0.5454545454545454,0.7857142857142857,1.0,1.0,True,,success,32,0.045545964589109644,,v2_same_average,v2_autoregressive_sentiment_guide,5.24055401999689,0.5176773896994763,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000061,positive,0.0,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9989088773727417,,1.4574708668515086
1,0.5,1.0,1.0,1.0,False,,success,32,0.014521868186420761,,v2_base,v2_autoregressive_sentiment_guide,1.4215279822603966,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.990803599357605,,0.46469978196546435
1,0.625,1.0,1.0,1.0,False,,success,32,0.045568990557512734,,v2_fixed,v2_autoregressive_sentiment_guide,1.4429849892153461,0.015094326121410852,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.9920924305915833,,1.4582076978404075
1,0.625,1.0,1.0,1.0,False,,success,32,0.04610764428070979,,v2_heuristic,v2_autoregressive_sentiment_guide,1.4429849892153461,0.015094326121410852,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.9920924305915833,,1.4754446169827133
1,0.625,1.0,1.0,1.0,False,,success,32,0.0459986979039968,,taro,v2_autoregressive_sentiment_guide,1.4429849892153461,0.015094326121410852,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.9920924305915833,,1.4719583329278976
1,0.625,1.0,1.0,1.0,False,,success,32,0.04745870365877636,,v2_state,v2_autoregressive_sentiment_guide,1.4429849892153461,0.015094326121410852,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.9920924305915833,,1.5186785170808434
1,0.625,1.0,1.0,1.0,False,,success,32,0.05413338996731909,,v2_history,v2_autoregressive_sentiment_guide,1.4429849892153461,0.015094326121410852,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.9920924305915833,,1.7322684789542109
1,0.625,1.0,1.0,1.0,False,,success,32,0.045524075685534626,,taro_same_average,v2_autoregressive_sentiment_guide,1.4429849892153461,0.015094326121410852,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.9920924305915833,,1.456770421937108
1,0.625,1.0,1.0,1.0,False,,success,32,0.04506560112349689,,v2_same_average,v2_autoregressive_sentiment_guide,1.4429849892153461,0.015094326121410852,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000062,positive,0.0,0.0,0.0,1,stage6_v2_generation,,0.9920924305915833,,1.4420992359519005
1,0.5588235294117647,0.5666666666666667,0.8275862068965517,0.8928571428571429,False,,success,32,0.014600678718124982,,v2_base,v2_autoregressive_sentiment_guide,4.7031041266549725,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.1724137931034483,0.1071428571428571,0.43333333333333335,1,stage6_v2_generation,,0.9900944828987122,,0.4672217189799994
1,0.5263157894736842,0.6785714285714286,0.9629629629629629,1.0,True,,success,32,0.045487940406019334,,v2_fixed,v2_autoregressive_sentiment_guide,6.313059138030958,0.34231753497685097,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.03703703703703709,0.0,0.3214285714285714,1,stage6_v2_generation,,0.9989368319511414,,1.4556140929926187
1,0.5588235294117647,0.5666666666666667,0.8275862068965517,0.8928571428571429,False,,success,32,0.046567828314437065,,v2_heuristic,v2_autoregressive_sentiment_guide,4.7031041266549725,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.1724137931034483,0.1071428571428571,0.43333333333333335,1,stage6_v2_generation,,0.9900944828987122,,1.490170506061986
1,0.5277777777777778,0.6206896551724138,0.8571428571428571,0.9259259259259259,False,,success,32,0.04588474603224313,,taro,v2_autoregressive_sentiment_guide,5.430828463842265,0.154732771716215,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.1428571428571429,0.07407407407407407,0.3793103448275862,1,stage6_v2_generation,,0.9989377856254578,,1.4683118730317801
1,0.5277777777777778,0.6206896551724138,0.8571428571428571,0.9259259259259259,False,,success,32,0.04758332949859323,,v2_state,v2_autoregressive_sentiment_guide,5.430828463842265,0.154732771716215,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.1428571428571429,0.07407407407407407,0.3793103448275862,1,stage6_v2_generation,,0.9989377856254578,,1.5226665439549834
1,0.5277777777777778,0.6206896551724138,0.8571428571428571,0.9259259259259259,False,,success,32,0.05368116534373257,,v2_history,v2_autoregressive_sentiment_guide,5.430828463842265,0.154732771716215,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.1428571428571429,0.07407407407407407,0.3793103448275862,1,stage6_v2_generation,,0.9989377856254578,,1.7177972909994423
1,0.5263157894736842,0.6785714285714286,0.9629629629629629,1.0,True,,success,32,0.04568245174596086,,taro_same_average,v2_autoregressive_sentiment_guide,6.313059138030958,0.34231753497685097,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.03703703703703709,0.0,0.3214285714285714,1,stage6_v2_generation,,0.9989368319511414,,1.4618384558707476
1,0.5263157894736842,0.6785714285714286,0.9629629629629629,1.0,True,,success,32,0.04552662093919935,,v2_same_average,v2_autoregressive_sentiment_guide,6.313059138030958,0.34231753497685097,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000063,positive,0.03703703703703709,0.0,0.3214285714285714,1,stage6_v2_generation,,0.9989368319511414,,1.456851870054379
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.014654414502729196,,v2_base,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,0.4689412640873343
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.04559691384929465,,v2_fixed,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,1.4591012431774288
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.046535069530364126,,v2_heuristic,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,1.489122224971652
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.045524022563768085,,taro,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,1.4567687220405787
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.04759960324736312,,v2_state,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,1.5231873039156199
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.05403020453377394,,v2_history,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,1.728966545080766
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.045553691597888246,,taro_same_average,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,1.4577181311324239
1,0.5454545454545454,0.88,1.0,1.0,False,,success,32,0.045550216556875966,,v2_same_average,v2_autoregressive_sentiment_guide,1.0214862181751427,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000064,positive,0.0,0.0,0.12,1,stage6_v2_generation,,0.9984244108200073,,1.457606929820031
1,0.5833333333333334,0.75,0.8695652173913043,0.9090909090909091,False,,success,32,0.014481185033218935,,v2_base,v2_autoregressive_sentiment_guide,5.2187617629523535,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.13043478260869568,0.09090909090909094,0.25,1,stage6_v2_generation,,0.9980594515800476,,0.4633979210630059
1,0.5434782608695652,0.8214285714285714,1.0,1.0,True,,success,32,0.04525774737703614,,v2_fixed,v2_autoregressive_sentiment_guide,7.180921513311402,0.37598185920045085,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.9986880421638489,,1.4482479160651565
1,0.625,0.3333333333333333,0.34782608695652173,0.36363636363636365,False,,success,32,0.04668610286898911,,v2_heuristic,v2_autoregressive_sentiment_guide,2.807015460413471,-0.46212998640016695,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.6521739130434783,0.6363636363636364,0.6666666666666667,1,stage6_v2_generation,,0.9985551238059998,,1.4939552918076515
1,0.5434782608695652,0.8214285714285714,1.0,1.0,True,,success,32,0.04592767037684098,,taro,v2_autoregressive_sentiment_guide,7.180921513311402,0.37598185920045085,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.9986880421638489,,1.4696854520589113
1,0.5434782608695652,0.8214285714285714,1.0,1.0,True,,success,32,0.047299855716119055,,v2_state,v2_autoregressive_sentiment_guide,7.180921513311402,0.37598185920045085,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.9986880421638489,,1.5135953829158098
1,0.5434782608695652,0.8214285714285714,1.0,1.0,True,,success,32,0.053956481504428666,,v2_history,v2_autoregressive_sentiment_guide,7.180921513311402,0.37598185920045085,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.9986880421638489,,1.7266074081417173
1,0.5434782608695652,0.8214285714285714,1.0,1.0,True,,success,32,0.04532297806144925,,taro_same_average,v2_autoregressive_sentiment_guide,7.180921513311402,0.37598185920045085,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.9986880421638489,,1.450335297966376
1,0.5434782608695652,0.8214285714285714,1.0,1.0,True,,success,32,0.045570112284622155,,v2_same_average,v2_autoregressive_sentiment_guide,7.180921513311402,0.37598185920045085,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000065,positive,0.0,0.0,0.1785714285714286,1,stage6_v2_generation,,0.9986880421638489,,1.458243593107909
1,0.5,0.5714285714285714,0.8148148148148148,1.0,False,,success,32,0.014553252563928254,,v2_base,v2_autoregressive_sentiment_guide,5.632519248483449,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.18518518518518523,0.0,0.4285714285714286,1,stage6_v2_generation,,0.9939259886741638,,0.4657040820457041
1,0.5,0.36666666666666664,0.5517241379310345,0.6785714285714286,False,,success,32,0.04542856162879616,,v2_fixed,v2_autoregressive_sentiment_guide,4.122466054607554,-0.2680955230259489,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.4482758620689655,0.3214285714285714,0.6333333333333333,1,stage6_v2_generation,,0.9879037737846375,,1.4537139721214771
1,0.5,0.4444444444444444,0.5769230769230769,0.72,False,,success,32,0.046862499439157546,,v2_heuristic,v2_autoregressive_sentiment_guide,3.171042955330296,-0.43701160787260573,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.42307692307692313,0.28,0.5555555555555556,1,stage6_v2_generation,,0.9988154172897339,,1.4995999820530415
1,0.5,0.36666666666666664,0.5517241379310345,0.6785714285714286,False,,success,32,0.04586256009497447,,taro,v2_autoregressive_sentiment_guide,4.122466054607554,-0.2680955230259489,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.4482758620689655,0.3214285714285714,0.6333333333333333,1,stage6_v2_generation,,0.9879037737846375,,1.467601923039183
1,0.5,0.36666666666666664,0.5517241379310345,0.6785714285714286,False,,success,32,0.046874706938979216,,v2_state,v2_autoregressive_sentiment_guide,4.122466054607554,-0.2680955230259489,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.4482758620689655,0.3214285714285714,0.6333333333333333,1,stage6_v2_generation,,0.9879037737846375,,1.499990622047335
1,0.5,0.36666666666666664,0.5517241379310345,0.6785714285714286,False,,success,32,0.05395788165333215,,v2_history,v2_autoregressive_sentiment_guide,4.122466054607554,-0.2680955230259489,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.4482758620689655,0.3214285714285714,0.6333333333333333,1,stage6_v2_generation,,0.9879037737846375,,1.7266522129066288
1,0.5,0.36666666666666664,0.5517241379310345,0.6785714285714286,False,,success,32,0.04557851356366882,,taro_same_average,v2_autoregressive_sentiment_guide,4.122466054607554,-0.2680955230259489,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.4482758620689655,0.3214285714285714,0.6333333333333333,1,stage6_v2_generation,,0.9879037737846375,,1.4585124340374023
1,0.5,0.36666666666666664,0.5517241379310345,0.6785714285714286,False,,success,32,0.04543687237310223,,v2_same_average,v2_autoregressive_sentiment_guide,4.122466054607554,-0.2680955230259489,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000066,positive,0.4482758620689655,0.3214285714285714,0.6333333333333333,1,stage6_v2_generation,,0.9879037737846375,,1.4539799159392715
1,0.5208333333333334,0.8888888888888888,1.0,1.0,False,,success,32,0.014427794121729676,,v2_base,v2_autoregressive_sentiment_guide,4.297389377690634,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.0,0.0,0.11111111111111116,1,stage6_v2_generation,,0.9986405968666077,,0.4616894118953496
0,0.5625,0.5714285714285714,0.7037037037037037,0.8461538461538461,False,,success,32,0.045286639338883106,,v2_fixed,v2_autoregressive_sentiment_guide,4.542948640732976,0.05714149718830049,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.2962962962962963,0.15384615384615385,0.4285714285714286,1,stage6_v2_generation,,0.0069612013176083565,,1.4491724588442594
1,0.52,0.9259259259259259,1.0,1.0,False,,success,32,0.04606876740581356,,v2_heuristic,v2_autoregressive_sentiment_guide,4.541099609248272,0.056711228641004606,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.0,0.0,0.07407407407407407,1,stage6_v2_generation,,0.9985583424568176,,1.474200556986034
0,0.5625,0.5714285714285714,0.7037037037037037,0.8461538461538461,False,,success,32,0.04579633137473138,,taro,v2_autoregressive_sentiment_guide,4.542948640732976,0.05714149718830049,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.2962962962962963,0.15384615384615385,0.4285714285714286,1,stage6_v2_generation,,0.0069612013176083565,,1.4654826039914042
0,0.5625,0.5714285714285714,0.7037037037037037,0.8461538461538461,False,,success,32,0.04721385596349137,,v2_state,v2_autoregressive_sentiment_guide,4.542948640732976,0.05714149718830049,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.2962962962962963,0.15384615384615385,0.4285714285714286,1,stage6_v2_generation,,0.0069612013176083565,,1.5108433908317238
0,0.5625,0.5714285714285714,0.7037037037037037,0.8461538461538461,False,,success,32,0.05388827221759129,,v2_history,v2_autoregressive_sentiment_guide,4.542948640732976,0.05714149718830049,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.2962962962962963,0.15384615384615385,0.4285714285714286,1,stage6_v2_generation,,0.0069612013176083565,,1.7244247109629214
0,0.5625,0.5714285714285714,0.7037037037037037,0.8461538461538461,False,,success,32,0.04528725312411552,,taro_same_average,v2_autoregressive_sentiment_guide,4.542948640732976,0.05714149718830049,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.2962962962962963,0.15384615384615385,0.4285714285714286,1,stage6_v2_generation,,0.0069612013176083565,,1.4491920999716967
0,0.5625,0.5714285714285714,0.7037037037037037,0.8461538461538461,False,,success,32,0.04491643830988323,,v2_same_average,v2_autoregressive_sentiment_guide,4.542948640732976,0.05714149718830049,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000067,positive,0.2962962962962963,0.15384615384615385,0.4285714285714286,1,stage6_v2_generation,,0.0069612013176083565,,1.4373260259162635
1,0.6363636363636364,0.4074074074074074,0.5,0.52,False,,success,32,0.014534250934957527,,v2_base,v2_autoregressive_sentiment_guide,3.291617217133421,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.5,0.48,0.5925925925925926,1,stage6_v2_generation,,0.9985709190368652,,0.46509602991864085
1,0.5625,0.8571428571428571,1.0,1.0,True,,success,32,0.04550361813016934,,v2_fixed,v2_autoregressive_sentiment_guide,6.10853050643936,0.8557839820023517,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.0,0.0,0.1428571428571429,1,stage6_v2_generation,,0.9988530874252319,,1.456115780165419
1,0.6363636363636364,0.4074074074074074,0.5,0.52,False,,success,32,0.04636816731363069,,v2_heuristic,v2_autoregressive_sentiment_guide,3.291617217133421,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.5,0.48,0.5925925925925926,1,stage6_v2_generation,,0.9985709190368652,,1.4837813540361822
1,0.5576923076923077,0.896551724137931,1.0,1.0,False,,success,32,0.045697601221036166,,taro,v2_autoregressive_sentiment_guide,5.048646098138453,0.5337889447957074,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.0,0.0,0.10344827586206895,1,stage6_v2_generation,,0.9988899827003479,,1.4623232390731573
1,0.56,0.8620689655172413,1.0,1.0,False,,success,32,0.04729696000140393,,v2_state,v2_autoregressive_sentiment_guide,5.033858785554117,0.5292965291808647,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.0,0.0,0.13793103448275867,1,stage6_v2_generation,,0.9988871216773987,,1.5135027200449258
1,0.56,0.8620689655172413,1.0,1.0,False,,success,32,0.05329828725371044,,v2_history,v2_autoregressive_sentiment_guide,5.033858785554117,0.5292965291808647,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.0,0.0,0.13793103448275867,1,stage6_v2_generation,,0.9988871216773987,,1.7055451921187341
1,0.5625,0.8571428571428571,1.0,1.0,True,,success,32,0.04548848250124138,,taro_same_average,v2_autoregressive_sentiment_guide,5.928803677865884,0.8011826062293829,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.0,0.0,0.1428571428571429,1,stage6_v2_generation,,0.9988571405410767,,1.4556314400397241
1,0.56,0.8620689655172413,1.0,1.0,False,,success,32,0.04553905603097519,,v2_same_average,v2_autoregressive_sentiment_guide,5.033858785554117,0.5292965291808647,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000068,positive,0.0,0.0,0.13793103448275867,1,stage6_v2_generation,,0.9988871216773987,,1.457249792991206
1,0.5,0.7857142857142857,0.9259259259259259,1.0,False,,success,32,0.01452762106055161,,v2_base,v2_autoregressive_sentiment_guide,3.989395327763646,0.0,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000069,positive,0.07407407407407407,0.0,0.2142857142857143,1,stage6_v2_generation,,0.9988756775856018,,0.4648838739376515
1,0.5476190476190477,0.75,0.9629629629629629,1.0,True,,success,32,0.04527457024960313,,v2_fixed,v2_autoregressive_sentiment_guide,6.288716587940292,0.5763583378600855,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000069,positive,0.03703703703703709,0.0,0.25,1,stage6_v2_generation,,0.998633086681366,,1.4487862479873002
1,0.5277777777777778,0.6,0.6896551724137931,0.75,False,,success,32,0.046340222557773814,,v2_heuristic,v2_autoregressive_sentiment_guide,4.559126252042502,0.1428113479538848,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000069,positive,0.31034482758620685,0.25,0.4,1,stage6_v2_generation,,0.998766303062439,,1.482887121848762
1,0.55,0.7407407407407407,0.9615384615384616,1.0,True,,success,32,0.045318001502892,,taro,v2_autoregressive_sentiment_guide,6.233542361566275,0.5625281150215415,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000069,positive,0.038461538461538436,0.0,0.2592592592592593,1,stage6_v2_generation,,0.998881995677948,,1.450176048092544
1,0.55,0.7407407407407407,0.9615384615384616,1.0,True,,success,32,0.04730752300383756,,v2_state,v2_autoregressive_sentiment_guide,6.233542361566275,0.5625281150215415,v2_gpt2_medium_conditional,continuation_conditional_under_frozen_v2_base,rad:test:positive:00000069,positive,0.038461538461538436,0.0,0.2592592592592593,1,stage6_v2_generation,,0.998881995677948,,1.513840736122802
